row,y,split
13025,1,train
13026,0,test
13027,1,train
13028,1,train
13029,1,train
13030,1,calib
13031,1,test
13032,1,test
13033,0,calib
13034,1,calib
13035,1,calib
13036,1,train
13037,1,train
13038,0,calib
13039,0,test
13040,0,train
13041,1,train
13042,0,train
13043,1,train
13044,1,train
13045,1,train
13046,1,train
13047,0,calib
13048,1,test
13049,1,test
13050,1,test
13051,1,test
13052,1,test
13053,1,calib
13054,1,train
13055,1,calib
13056,0,train
13057,1,train
13058,1,test
13059,1,train
13060,1,test
13061,1,train
13062,1,train
13063,1,train
13064,0,train
13065,0,train
13066,1,calib
13067,1,test
13068,1,train
13069,1,test
13070,0,calib
13071,1,train
13072,1,train
13073,0,test
13074,1,train
13075,1,train
13076,1,train
13077,1,train
13078,1,train
13079,1,calib
13080,1,train
13081,1,train
13082,1,train
13083,1,calib
13084,1,test
13085,1,test
13086,1,train
13087,1,train
13088,1,train
13089,1,train
13090,1,calib
13091,1,train
13092,0,train
13093,0,train
13094,1,test
13095,1,train
13096,1,train
13097,1,train
13098,1,train
13099,1,train
13100,1,calib
13101,1,calib
13102,1,train
13103,1,train
13104,1,test
13105,1,train
13106,1,calib
13107,0,train
13108,1,train
13109,0,train
13110,1,test
13111,1,calib
13112,0,calib
13113,1,train
13114,0,test
13115,1,train
13116,0,calib
13117,1,train
13118,1,calib
13119,1,calib
13120,0,train
13121,0,calib
13122,1,train
13123,0,train
13124,1,train
13125,0,train
13126,1,train
13127,1,train
13128,0,train
13129,1,train
13130,0,train
13131,1,calib
13132,0,train
13133,1,train
13134,1,calib
13135,1,test
13136,1,train
13137,1,calib
13138,1,train
13139,1,train
13140,1,train
13141,1,train
13142,1,train
13143,1,train
13144,1,train
13145,1,test
13146,1,train
13147,1,train
13148,1,train
13149,1,calib
13150,1,train
13151,1,train
13152,1,train
13153,1,test
13154,1,test
13155,1,calib
13156,1,calib
13157,1,train
13158,1,train
13159,1,train
13160,1,train
13161,1,train
13162,1,train
13163,0,calib
13164,1,test
13165,1,train
13166,0,train
13167,1,train
13168,1,train
13169,1,train
13170,0,train
13171,1,train
13172,1,train
13173,1,test
13174,1,train
13175,1,train
13176,0,test
13177,1,train
13178,1,train
13179,1,test
13180,1,test
13181,1,train
13182,1,calib
13183,1,train
13184,1,calib
13185,0,calib
13186,0,test
13187,0,train
13188,1,calib
13189,0,calib
13190,1,calib
13191,1,train
13192,1,train
13193,1,calib
13194,0,train
13195,1,test
13196,1,train
13197,0,calib
13198,1,calib
13199,0,test
13200,0,train
13201,0,train
13202,0,train
13203,1,train
13204,0,train
13205,1,train
13206,0,test
13207,0,train
13208,0,calib
13209,0,train
13210,0,calib
13211,1,calib
13212,0,train
13213,1,train
13214,0,test
13215,1,calib
13216,1,train
13217,1,train
13218,1,train
13219,1,test
13220,0,test
13221,1,train
13222,0,train
13223,1,train
13224,1,train
13225,1,train
13226,1,train
13227,1,test
13228,0,train
13229,0,train
13230,1,train
13231,1,test
13232,1,test
13233,0,train
13234,1,calib
13235,1,calib
13236,0,train
13237,1,train
13238,0,train
13239,1,test
13240,1,train
13241,0,train
13242,1,train
13243,1,calib
13244,1,train
13245,1,train
13246,1,train
13247,1,test
13248,1,train
13249,0,test
13250,1,calib
13251,1,train
13252,0,calib
13253,1,train
13254,1,train
13255,1,train
13256,1,train
13257,1,train
13258,1,test
13259,1,calib
13260,0,test
13261,1,train
13262,0,test
13263,1,train
13264,1,calib
13265,0,train
13266,1,train
13267,0,test
13268,1,train
13269,1,calib
13270,0,train
13271,1,calib
13272,0,calib
13273,1,train
13274,0,train
13275,1,calib
13276,1,calib
13277,1,calib
13278,1,train
13279,1,train
13280,1,train
13281,1,test
13282,1,train
13283,0,train
13284,1,train
13285,1,test
13286,1,calib
13287,0,train
13288,1,calib
13289,0,train
13290,1,train
13291,1,calib
13292,0,train
13293,1,test
13294,1,train
13295,1,train
13296,1,train
13297,1,train
13298,1,train
13299,0,train
13300,1,train
13301,0,calib
13302,1,calib
13303,0,train
13304,0,train
13305,1,train
13306,1,train
13307,1,train
13308,0,train
13309,1,train
13310,0,train
13311,1,calib
13312,1,calib
13313,1,train
13314,1,test
13315,1,train
13316,1,train
13317,0,calib
13318,1,test
13319,1,train
13320,1,train
13321,1,train
13322,1,train
13323,1,train
13324,1,train
13325,1,train
13326,1,train
13327,1,train
13328,1,train
13329,0,train
13330,1,train
13331,0,train
13332,1,calib
13333,1,calib
13334,1,train
13335,0,calib
13336,1,calib
13337,1,train
13338,0,test
13339,1,calib
13340,1,train
13341,1,train
13342,1,train
13343,0,calib
13344,1,calib
13345,0,test
13346,0,train
13347,1,test
13348,0,train
13349,1,train
13350,1,train
13351,0,train
13352,0,test
13353,0,calib
13354,1,test
13355,1,train
13356,1,train
13357,0,train
13358,1,train
13359,0,test
13360,1,calib
13361,1,train
13362,1,train
13363,1,train
13364,1,train
13365,1,train
13366,0,train
13367,1,train
13368,1,test
13369,1,train
13370,0,test
13371,1,calib
13372,1,train
13373,1,train
13374,1,train
13375,1,train
13376,1,train
13377,0,train
13378,1,train
13379,1,train
13380,1,train
13381,1,train
13382,1,train
13383,1,train
13384,0,train
13385,0,train
13386,1,train
13387,1,calib
13388,1,test
13389,1,train
13390,0,train
13391,1,calib
13392,1,calib
13393,1,train
13394,0,train
13395,0,train
13396,1,train
13397,1,train
13398,1,calib
13399,1,test
13400,1,test
13401,1,calib
13402,1,train
13403,1,test
13404,1,test
13405,1,train
13406,0,test
13407,1,train
13408,1,test
13409,1,test
13410,0,test
13411,1,train
13412,1,test
13413,1,train
13414,0,test
13415,1,calib
13416,0,train
13417,1,calib
13418,1,train
13419,0,train
13420,1,train
13421,1,calib
13422,0,train
13423,1,train
13424,1,test
13425,1,test
13426,0,train
13427,0,test
13428,1,train
13429,1,train
13430,1,test
13431,1,train
13432,1,train
13433,1,train
13434,0,train
13435,1,train
13436,1,train
13437,1,train
13438,1,train
13439,1,train
13440,1,train
13441,1,train
13442,1,calib
13443,1,train
13444,0,calib
13445,1,train
13446,1,train
13447,1,train
13448,0,calib
13449,1,calib
13450,1,test
13451,0,calib
13452,1,calib
13453,1,calib
13454,1,train
13455,0,train
13456,1,test
13457,0,calib
13458,1,calib
13459,1,test
13460,0,train
13461,1,calib
13462,1,calib
13463,0,calib
13464,1,train
13465,1,train
13466,0,train
13467,1,train
13468,1,test
13469,1,train
13470,1,train
13471,1,train
13472,1,test
13473,1,train
13474,1,train
13475,1,train
13476,1,test
13477,1,train
13478,0,train
13479,0,calib
13480,0,calib
13481,1,train
13482,1,train
13483,0,test
13484,1,train
13485,1,train
13486,1,calib
13487,1,calib
13488,1,train
13489,1,test
13490,1,calib
13491,1,calib
13492,1,test
13493,1,train
13494,1,calib
13495,1,train
13496,1,train
13497,1,train
13498,0,test
13499,0,train
13500,1,test
13501,0,test
13502,0,calib
13503,1,calib
13504,1,test
13505,0,train
13506,0,calib
13507,1,test
13508,1,train
13509,1,calib
13510,0,train
13511,1,train
13512,1,train
13513,1,train
13514,0,train
13515,1,test
13516,0,train
13517,1,train
13518,1,calib
13519,1,test
13520,1,test
13521,0,train
13522,1,test
13523,0,train
13524,1,train
13525,1,train
13526,1,calib
13527,0,train
13528,0,calib
13529,0,train
13530,1,train
13531,1,train
13532,1,train
13533,1,train
13534,0,test
13535,0,train
13536,1,train
13537,1,train
13538,1,test
13539,1,train
13540,1,train
13541,1,train
13542,1,train
13543,0,train
13544,1,test
13545,1,calib
13546,1,calib
13547,0,test
13548,1,test
13549,1,train
13550,1,calib
13551,0,train
13552,1,train
13553,1,train
13554,0,train
13555,0,train
13556,1,train
13557,1,train
13558,0,train
13559,1,calib
13560,1,train
13561,0,train
13562,1,train
13563,1,calib
13564,1,test
13565,1,calib
13566,1,train
13567,1,train
13568,1,test
13569,1,calib
13570,1,train
13571,1,train
13572,1,train
13573,1,train
13574,1,train
13575,1,train
13576,1,calib
13577,0,train
13578,1,train
13579,1,train
13580,1,test
13581,1,train
13582,1,test
13583,1,train
13584,1,train
13585,1,train
13586,1,train
13587,1,train
13588,1,calib
13589,1,train
13590,0,test
13591,1,test
13592,1,train
13593,0,test
13594,0,train
13595,1,test
13596,1,train
13597,1,test
13598,0,train
13599,0,test
13600,1,train
13601,1,train
13602,1,train
13603,1,train
13604,1,train
13605,1,train
13606,1,test
13607,1,train
13608,1,calib
13609,1,train
13610,0,train
13611,1,train
13612,1,test
13613,1,train
13614,1,train
13615,1,test
13616,0,train
13617,1,train
13618,1,calib
13619,1,calib
13620,1,train
13621,1,train
13622,1,calib
13623,1,calib
13624,1,calib
13625,0,train
13626,1,train
13627,1,calib
13628,1,test
13629,1,calib
13630,1,train
13631,0,calib
13632,1,calib
13633,1,train
13634,1,test
13635,1,calib
13636,1,train
13637,1,train
13638,1,train
13639,0,train
13640,1,test
13641,0,test
13642,1,calib
13643,1,calib
13644,0,test
13645,0,calib
13646,1,train
13647,1,train
13648,1,train
13649,1,train
13650,0,train
13651,0,train
13652,1,train
13653,1,calib
13654,0,test
13655,0,train
13656,1,test
13657,1,train
13658,1,train
13659,1,train
13660,0,calib
13661,0,test
13662,1,test
13663,1,train
13664,1,train
13665,1,train
13666,1,train
13667,1,train
13668,1,train
13669,0,train
13670,1,calib
13671,1,train
13672,1,train
13673,1,train
13674,0,test
13675,0,train
13676,1,train
13677,1,train
13678,1,calib
13679,1,test
13680,1,train
13681,1,test
13682,0,train
13683,1,train
13684,1,train
13685,1,train
13686,1,train
13687,1,train
13688,1,test
13689,1,train
13690,1,train
13691,0,train
13692,1,train
13693,1,train
13694,1,test
13695,0,train
13696,1,test
13697,1,calib
13698,1,train
13699,1,train
13700,1,test
13701,1,train
13702,1,test
13703,1,train
13704,1,train
13705,1,test
13706,1,calib
13707,1,test
13708,1,train
13709,1,train
13710,0,train
13711,0,train
13712,1,train
13713,1,calib
13714,0,train
13715,1,train
13716,1,train
13717,1,train
13718,1,train
13719,1,train
13720,1,train
13721,1,test
13722,0,train
13723,1,calib
13724,1,train
13725,1,train
13726,1,train
13727,1,calib
13728,1,test
13729,1,calib
13730,0,train
13731,1,calib
13732,1,train
13733,0,train
13734,1,calib
13735,1,train
13736,1,test
13737,1,calib
13738,1,train
13739,1,train
13740,1,train
13741,1,test
13742,1,train
13743,1,calib
13744,1,train
13745,1,test
13746,1,train
13747,1,calib
13748,0,test
13749,1,test
13750,0,train
13751,1,train
13752,1,train
13753,1,calib
13754,0,train
13755,1,train
13756,1,test
13757,1,train
13758,1,train
13759,1,train
13760,1,test
13761,1,train
13762,0,train
13763,1,test
13764,1,train
13765,1,train
13766,1,train
13767,1,test
13768,1,test
13769,0,train
13770,1,train
13771,1,train
13772,1,train
13773,1,train
13774,1,calib
13775,1,train
13776,1,test
13777,0,train
13778,1,calib
13779,0,train
13780,1,train
13781,0,train
13782,0,train
13783,1,train
13784,1,train
13785,1,test
13786,0,calib
13787,0,calib
13788,0,calib
13789,1,test
13790,1,test
13791,1,test
13792,1,train
13793,1,calib
13794,0,train
13795,1,train
13796,1,train
13797,1,train
13798,1,train
13799,1,train
13800,1,calib
13801,1,train
13802,1,train
13803,0,calib
13804,1,train
13805,1,calib
13806,0,train
13807,1,train
13808,1,train
13809,1,calib
13810,0,calib
13811,1,train
13812,1,test
13813,0,test
13814,1,train
13815,1,calib
13816,1,train
13817,1,train
13818,1,test
13819,1,calib
13820,1,test
13821,1,train
13822,1,train
13823,1,train
13824,1,train
13825,1,train
13826,1,calib
13827,1,train
13828,1,calib
13829,1,train
13830,0,train
13831,1,train
13832,1,calib
13833,1,test
13834,1,train
13835,1,train
13836,0,calib
13837,1,train
13838,1,test
13839,1,test
13840,0,train
13841,0,train
13842,1,train
13843,1,train
13844,1,train
13845,1,train
13846,1,calib
13847,1,train
13848,1,train
13849,1,train
13850,1,train
13851,1,test
13852,1,train
13853,1,train
13854,1,train
13855,0,train
13856,1,train
13857,1,test
13858,0,train
13859,1,calib
13860,1,calib
13861,1,train
13862,0,train
13863,1,test
13864,0,train
13865,1,calib
13866,1,calib
13867,1,calib
13868,1,train
13869,1,test
13870,1,calib
13871,1,train
13872,1,test
13873,1,train
13874,0,train
13875,1,train
13876,1,train
13877,1,train
13878,1,train
13879,1,train
13880,1,train
13881,0,calib
13882,1,test
13883,1,train
13884,1,train
13885,1,train
13886,1,train
13887,1,train
13888,1,train
13889,1,train
13890,1,train
13891,0,train
13892,0,calib
13893,1,train
13894,1,test
13895,0,train
13896,0,calib
13897,1,train
13898,1,train
13899,0,train
13900,1,test
13901,1,calib
13902,1,train
13903,1,train
13904,1,train
13905,0,train
13906,1,train
13907,1,train
13908,1,test
13909,1,train
13910,1,test
13911,1,train
13912,1,train
13913,1,train
13914,0,train
13915,1,train
13916,1,train
13917,1,train
13918,1,train
13919,1,test
13920,1,train
13921,0,calib
13922,0,train
13923,1,train
13924,0,train
13925,1,test
13926,1,train
13927,1,train
13928,1,train
13929,1,train
13930,1,train
13931,1,calib
13932,1,train
13933,1,train
13934,1,train
13935,1,train
13936,1,calib
13937,1,test
13938,1,calib
13939,1,calib
13940,1,train
13941,0,train
13942,1,calib
13943,1,test
13944,0,test
13945,1,train
13946,0,train
13947,0,train
13948,1,train
13949,0,calib
13950,1,calib
13951,0,calib
13952,1,test
13953,1,train
13954,0,test
13955,0,train
13956,1,train
13957,1,test
13958,1,train
13959,1,calib
13960,0,test
13961,0,train
13962,1,train
13963,0,train
13964,1,train
13965,0,test
13966,0,train
13967,1,train
13968,1,train
13969,1,calib
13970,1,train
13971,1,train
13972,1,train
13973,1,train
13974,1,train
13975,0,train
13976,1,test
13977,1,calib
13978,0,train
13979,1,calib
13980,1,train
13981,1,train
13982,0,train
13983,0,train
13984,1,train
13985,0,calib
13986,1,test
13987,1,train
13988,1,train
13989,1,train
13990,1,train
13991,0,calib
13992,1,train
13993,1,train
13994,1,train
13995,1,train
13996,1,test
13997,0,calib
13998,1,train
13999,1,calib
14000,0,train
14001,0,test
14002,1,train
14003,0,train
14004,0,train
14005,1,calib
14006,1,calib
14007,1,train
14008,0,train
14009,1,calib
14010,0,train
14011,1,train
14012,0,train
14013,1,test
14014,1,test
14015,0,test
14016,0,train
14017,0,test
14018,1,train
14019,1,train
14020,1,calib
14021,1,calib
14022,0,train
14023,1,test
14024,1,test
14025,1,train
14026,1,train
14027,0,train
14028,1,train
14029,1,train
14030,1,test
14031,1,calib
14032,1,test
14033,1,train
14034,1,train
14035,1,train
14036,0,train
14037,1,calib
14038,1,calib
14039,1,test
14040,1,test
14041,1,train
14042,0,test
14043,1,train
14044,1,train
14045,0,train
14046,1,train
14047,1,test
14048,0,train
14049,1,calib
14050,1,train
14051,1,train
14052,1,calib
14053,1,test
14054,1,train
14055,1,train
14056,1,test
14057,0,train
14058,1,train
14059,1,train
14060,1,calib
14061,1,calib
14062,1,calib
14063,1,test
14064,1,train
14065,1,calib
14066,1,test
14067,1,train
14068,1,train
14069,1,train
14070,1,test
14071,1,train
14072,0,test
14073,1,test
14074,1,calib
14075,1,train
14076,0,train
14077,0,train
14078,1,calib
14079,1,train
14080,1,train
14081,1,train
14082,0,test
14083,0,test
14084,1,test
14085,1,train
14086,1,train
14087,1,test
14088,1,train
14089,1,train
14090,1,test
14091,1,train
14092,1,train
14093,1,calib
14094,1,train
14095,1,train
14096,0,calib
14097,1,train
14098,1,test
14099,1,test
14100,1,train
14101,1,test
14102,1,train
14103,1,test
14104,0,train
14105,1,train
14106,1,train
14107,1,train
14108,1,calib
14109,1,calib
14110,1,test
14111,1,train
14112,1,calib
14113,1,test
14114,1,train
14115,1,train
14116,1,train
14117,0,test
14118,0,train
14119,1,test
14120,0,train
14121,1,test
14122,1,calib
14123,1,train
14124,1,calib
14125,1,test
14126,1,train
14127,1,train
14128,0,train
14129,1,train
14130,1,train
14131,1,train
14132,1,train
14133,1,train
14134,1,test
14135,1,train
14136,1,test
14137,1,train
14138,0,train
14139,1,test
14140,1,train
14141,1,train
14142,0,train
14143,0,calib
14144,1,test
14145,0,train
14146,1,calib
14147,0,train
14148,0,test
14149,1,test
14150,1,train
14151,1,train
14152,0,train
14153,1,train
14154,0,calib
14155,1,train
14156,1,train
14157,1,test
14158,1,calib
14159,1,calib
14160,1,train
14161,1,test
14162,1,test
14163,1,train
14164,1,train
14165,1,train
14166,1,test
14167,1,calib
14168,0,train
14169,1,train
14170,1,calib
14171,1,calib
14172,0,test
14173,1,train
14174,1,train
14175,1,train
14176,1,test
14177,1,train
14178,1,test
14179,1,train
14180,0,train
14181,1,train
14182,1,train
14183,1,calib
14184,0,test
14185,1,test
14186,1,train
14187,1,train
14188,1,calib
14189,1,train
14190,1,train
14191,1,train
14192,0,train
14193,1,test
14194,0,calib
14195,1,train
14196,1,train
14197,0,train
14198,1,train
14199,1,train
14200,1,train
14201,1,train
14202,0,train
14203,1,calib
14204,0,test
14205,1,calib
14206,1,calib
14207,0,test
14208,1,train
14209,1,test
14210,0,test
14211,1,train
14212,1,train
14213,1,test
14214,1,train
14215,1,calib
14216,1,test
14217,0,train
14218,1,train
14219,1,calib
14220,0,train
14221,1,train
14222,1,train
14223,1,train
14224,1,calib
14225,1,calib
14226,0,train
14227,1,train
14228,0,test
14229,0,train
14230,1,calib
14231,1,calib
14232,1,test
14233,1,calib
14234,0,calib
14235,1,train
14236,0,calib
14237,0,test
14238,0,train
14239,1,train
14240,0,train
14241,1,train
14242,1,test
14243,1,train
14244,1,calib
14245,1,train
14246,1,train
14247,1,calib
14248,1,train
14249,1,test
14250,1,train
14251,1,test
14252,1,train
14253,0,test
14254,1,test
14255,1,calib
14256,1,test
14257,1,train
14258,1,test
14259,0,train
14260,1,train
14261,1,train
14262,1,train
14263,0,test
14264,1,calib
14265,0,test
14266,0,test
14267,1,train
14268,1,train
14269,0,test
14270,1,train
14271,1,calib
14272,1,train
14273,0,calib
14274,1,train
14275,1,train
14276,1,train
14277,0,train
14278,1,test
14279,0,train
14280,1,train
14281,1,calib
14282,0,test
14283,1,train
14284,1,test
14285,0,train
14286,1,train
14287,1,train
14288,0,test
14289,1,train
14290,1,calib
14291,1,train
14292,1,calib
14293,1,calib
14294,0,test
14295,1,test
14296,1,calib
14297,1,train
14298,1,train
14299,0,train
14300,1,train
14301,1,train
14302,0,train
14303,1,train
14304,1,train
14305,1,train
14306,1,test
14307,1,calib
14308,1,train
14309,1,calib
14310,1,train
14311,1,train
14312,1,train
14313,1,test
14314,0,train
14315,1,test
14316,1,test
14317,1,test
14318,1,test
14319,1,train
14320,0,calib
14321,1,test
14322,1,train
14323,1,calib
14324,1,calib
14325,1,calib
14326,0,train
14327,1,calib
14328,0,train
14329,1,train
14330,0,train
14331,1,train
14332,1,test
14333,1,test
14334,1,calib
14335,1,train
14336,1,train
14337,0,test
14338,1,test
14339,1,calib
14340,1,test
14341,1,test
14342,0,train
14343,1,test
14344,1,train
14345,0,train
14346,0,train
14347,1,test
14348,1,train
14349,1,calib
14350,1,test
14351,0,calib
14352,1,train
14353,0,train
14354,1,train
14355,1,train
14356,0,test
14357,1,calib
14358,1,train
14359,1,train
14360,1,train
14361,0,test
14362,1,train
14363,1,train
14364,1,test
14365,1,calib
14366,0,test
14367,0,train
14368,1,test
14369,1,train
14370,1,calib
14371,0,train
14372,1,train
14373,1,train
14374,1,train
14375,1,train
14376,1,calib
14377,1,train
14378,1,train
14379,1,train
14380,1,test
14381,1,train
14382,1,test
14383,1,train
14384,0,calib
14385,1,train
14386,1,train
14387,1,train
14388,1,calib
14389,0,train
14390,0,calib
14391,1,train
14392,1,train
14393,1,test
14394,0,calib
14395,1,calib
14396,0,test
14397,1,train
14398,1,train
14399,1,train
14400,0,train
14401,0,calib
14402,1,train
14403,0,test
14404,1,train
14405,1,test
14406,0,test
14407,1,test
14408,1,train
14409,1,test
14410,0,test
14411,1,train
14412,0,train
14413,1,train
14414,1,calib
14415,0,train
14416,1,train
14417,1,train
14418,1,calib
14419,1,train
14420,0,calib
14421,1,train
14422,1,train
14423,1,calib
14424,1,train
14425,1,train
14426,1,test
14427,0,test
14428,1,train
14429,1,calib
14430,1,train
14431,1,test
14432,1,test
14433,0,test
14434,1,calib
14435,1,train
14436,1,calib
14437,1,train
14438,0,calib
14439,1,train
14440,0,train
14441,1,test
14442,1,test
14443,1,test
14444,1,train
14445,1,calib
14446,0,test
14447,1,calib
14448,1,train
14449,1,calib
14450,1,train
14451,1,train
14452,0,train
14453,1,train
14454,1,test
14455,1,test
14456,1,train
14457,1,calib
14458,1,train
14459,1,test
14460,1,train
14461,1,train
14462,1,calib
14463,1,train
14464,0,test
14465,1,calib
14466,1,train
14467,1,test
14468,1,train
14469,1,train
14470,0,train
14471,0,train
14472,1,train
14473,1,train
14474,0,calib
14475,1,calib
14476,0,train
14477,1,train
14478,1,calib
14479,1,train
14480,1,train
14481,1,calib
14482,1,train
14483,1,train
14484,1,test
14485,1,train
14486,1,calib
14487,0,train
14488,1,calib
14489,1,train
14490,1,train
14491,0,train
14492,1,train
14493,1,train
14494,0,train
14495,1,train
14496,1,train
14497,1,train
14498,1,train
14499,1,train
14500,1,train
14501,1,calib
14502,1,train
14503,1,train
14504,1,train
14505,1,train
14506,1,test
14507,1,train
14508,1,calib
14509,1,test
14510,1,train
14511,0,train
14512,1,calib
14513,0,train
14514,1,train
14515,1,train
14516,1,test
14517,1,train
14518,0,train
14519,1,train
14520,1,train
14521,1,test
14522,1,calib
14523,0,train
14524,1,train
14525,1,test
14526,0,calib
14527,1,test
14528,1,calib
14529,0,test
14530,1,train
14531,1,train
14532,1,calib
14533,0,test
14534,1,train
14535,1,train
14536,1,train
14537,1,test
14538,1,calib
14539,0,calib
14540,1,calib
14541,1,train
14542,1,train
14543,1,calib
14544,1,train
14545,1,test
14546,0,test
14547,1,test
14548,1,train
14549,1,train
14550,0,train
14551,1,calib
14552,1,train
14553,1,train
14554,0,test
14555,1,test
14556,1,train
14557,1,calib
14558,0,calib
14559,1,train
14560,0,train
14561,1,train
14562,0,calib
14563,1,train
14564,1,train
14565,1,train
14566,1,train
14567,1,train
14568,1,train
14569,1,train
14570,0,train
14571,1,train
14572,1,test
14573,0,train
14574,1,calib
14575,1,train
14576,1,train
14577,1,train
14578,1,train
14579,0,train
14580,1,calib
14581,1,calib
14582,1,train
14583,0,calib
14584,0,train
14585,1,train
14586,0,train
14587,1,train
14588,1,test
14589,1,train
14590,1,calib
14591,1,train
14592,1,train
14593,1,train
14594,0,train
14595,1,test
14596,0,test
14597,0,train
14598,1,test
14599,0,train
14600,1,calib
14601,0,train
14602,1,calib
14603,1,train
14604,1,train
14605,1,test
14606,1,calib
14607,1,test
14608,1,test
14609,0,calib
14610,1,train
14611,1,train
14612,1,train
14613,1,calib
14614,1,train
14615,1,train
14616,1,test
14617,0,calib
14618,1,calib
14619,1,test
14620,1,train
14621,1,test
14622,1,train
14623,1,train
14624,0,test
14625,1,test
14626,0,train
14627,1,test
14628,0,train
14629,0,calib
14630,1,train
14631,1,train
14632,1,test
14633,1,train
14634,1,test
14635,1,test
14636,1,train
14637,1,train
14638,1,calib
14639,1,train
14640,0,train
14641,1,train
14642,1,test
14643,1,test
14644,0,train
14645,1,train
14646,1,calib
14647,1,calib
14648,0,train
14649,1,train
14650,0,train
14651,1,train
14652,0,test
14653,1,test
14654,1,calib
14655,0,train
14656,0,train
14657,1,train
14658,0,test
14659,1,test
14660,1,train
14661,0,test
14662,1,test
14663,1,calib
14664,1,test
14665,0,train
14666,1,train
14667,1,train
14668,0,train
14669,1,test
14670,1,train
14671,0,train
14672,1,train
14673,1,calib
14674,1,calib
14675,1,test
14676,0,train
14677,1,test
14678,1,train
14679,1,train
14680,1,train
14681,1,train
14682,1,train
14683,1,train
14684,0,train
14685,1,calib
14686,0,calib
14687,0,test
14688,1,calib
14689,1,train
14690,1,test
14691,1,train
14692,1,calib
14693,1,calib
14694,1,train
14695,0,calib
14696,1,train
14697,1,test
14698,1,calib
14699,0,train
14700,1,train
14701,0,train
14702,0,train
14703,1,train
14704,1,calib
14705,1,calib
14706,1,train
14707,1,calib
14708,1,calib
14709,1,train
14710,1,train
14711,1,train
14712,1,test
14713,1,train
14714,0,train
14715,0,calib
14716,1,calib
14717,0,train
14718,1,calib
14719,1,calib
14720,1,calib
14721,1,calib
14722,1,calib
14723,1,train
14724,1,train
14725,0,train
14726,0,train
14727,1,test
14728,0,train
14729,1,train
14730,1,calib
14731,1,train
14732,1,train
14733,0,test
14734,1,train
14735,1,test
14736,0,test
14737,0,train
14738,0,calib
14739,0,train
14740,1,train
14741,0,calib
14742,1,test
14743,1,train
14744,1,train
14745,1,train
14746,1,train
14747,1,train
14748,1,train
14749,1,train
14750,0,calib
14751,1,test
14752,1,train
14753,1,calib
14754,1,test
14755,1,train
14756,1,train
14757,0,test
14758,1,train
14759,1,train
14760,0,train
14761,0,train
14762,1,train
14763,1,train
14764,1,train
14765,1,calib
14766,1,calib
14767,1,calib
14768,1,test
14769,1,test
14770,1,train
14771,1,train
14772,1,train
14773,0,train
14774,0,train
14775,1,test
14776,1,test
14777,1,train
14778,1,test
14779,0,test
14780,1,train
14781,0,train
14782,1,test
14783,1,train
14784,1,train
14785,1,test
14786,1,train
14787,0,train
14788,1,train
14789,1,train
14790,1,calib
14791,0,test
14792,1,train
14793,0,train
14794,1,train
14795,0,train
14796,0,calib
14797,1,train
14798,1,test
14799,1,train
14800,1,train
14801,1,train
14802,0,test
14803,1,train
14804,1,train
14805,1,calib
14806,1,train
14807,1,calib
14808,1,test
14809,1,train
14810,1,train
14811,1,train
14812,1,train
14813,1,calib
14814,0,train
14815,0,train
14816,0,calib
14817,1,train
14818,0,train
14819,1,train
14820,1,train
14821,0,test
14822,0,test
14823,1,train
14824,1,train
14825,1,calib
14826,1,train
14827,0,test
14828,1,calib
14829,1,train
14830,0,test
14831,1,train
14832,1,test
14833,1,train
14834,1,train
14835,0,train
14836,0,train
14837,1,test
14838,0,calib
14839,0,test
14840,1,train
14841,1,train
14842,1,calib
14843,1,test
14844,1,test
14845,1,train
14846,1,calib
14847,0,train
14848,1,test
14849,1,train
14850,1,calib
14851,1,train
14852,1,train
14853,1,test
14854,1,test
14855,0,test
14856,0,calib
14857,1,calib
14858,1,train
14859,1,train
14860,1,calib
14861,0,test
14862,1,test
14863,0,calib
14864,0,train
14865,1,train
14866,0,train
14867,0,test
14868,1,test
14869,1,train
14870,1,test
14871,0,train
14872,1,train
14873,1,calib
14874,0,test
14875,1,train
14876,0,train
14877,1,train
14878,1,train
14879,1,calib
14880,1,train
14881,1,train
14882,0,test
14883,0,train
14884,1,train
14885,1,train
14886,1,calib
14887,1,calib
14888,0,test
14889,1,train
14890,1,test
14891,1,test
14892,1,test
14893,1,test
14894,0,calib
14895,1,train
14896,1,test
14897,0,train
14898,1,test
14899,1,train
14900,1,test
14901,1,train
14902,1,train
14903,0,calib
14904,1,train
14905,1,train
14906,1,train
14907,1,train
14908,1,train
14909,1,train
14910,1,train
14911,1,train
14912,1,train
14913,1,train
14914,1,train
14915,1,train
14916,0,train
14917,1,train
14918,1,calib
14919,0,calib
14920,1,test
14921,1,train
14922,0,train
14923,1,train
14924,1,train
14925,0,calib
14926,1,train
14927,1,test
14928,1,test
14929,0,train
14930,1,train
14931,1,test
14932,0,calib
14933,1,calib
14934,1,calib
14935,1,train
14936,1,train
14937,1,calib
14938,0,calib
14939,1,train
14940,1,train
14941,1,test
14942,0,train
14943,1,train
14944,1,train
14945,1,train
14946,1,train
14947,1,train
14948,0,test
14949,0,test
14950,0,train
14951,1,test
14952,1,calib
14953,1,train
14954,1,train
14955,1,calib
14956,0,train
14957,1,train
14958,0,calib
14959,1,train
14960,0,calib
14961,1,test
14962,0,train
14963,1,calib
14964,1,test
14965,1,train
14966,1,calib
14967,1,test
