row,y,split
2082,1,train
2083,1,calib
2084,1,train
2085,1,train
2086,1,train
2087,1,calib
2088,1,calib
2089,1,train
2090,1,test
2091,1,train
2092,1,calib
2093,1,train
2094,1,train
2095,1,calib
2096,1,train
2097,1,train
2098,1,calib
2099,1,test
2100,1,train
2101,1,calib
2102,2,train
2103,1,calib
2104,1,test
2105,1,train
2106,1,test
2107,1,train
2108,1,train
2109,1,calib
2110,1,train
2111,1,calib
2112,0,calib
2113,1,train
2114,1,train
2115,1,train
2116,1,calib
2117,1,train
2118,1,test
2119,1,train
2120,1,train
2121,1,train
2122,1,calib
2123,1,train
2124,1,train
2125,1,test
2126,1,test
2127,1,train
2128,1,train
2129,1,train
2130,1,train
2131,1,calib
2132,1,calib
2133,1,train
2134,1,train
2135,1,test
2136,1,train
2137,1,train
2138,1,train
2139,1,test
2140,1,train
2141,1,train
2142,1,train
2143,1,calib
2144,1,train
2145,1,test
2146,1,test
2147,1,train
2148,1,calib
2149,1,calib
2150,1,test
2151,1,train
2152,1,train
2153,1,train
2154,1,train
2155,1,train
2156,1,test
2157,1,train
2158,1,train
2159,1,test
2160,1,train
2161,1,train
2162,1,test
2163,1,train
2164,1,calib
2165,0,train
2166,1,train
2167,1,calib
2168,0,train
2169,1,train
2170,1,test
2171,1,test
2172,1,train
2173,1,calib
2174,1,calib
2175,1,test
2176,1,test
2177,1,calib
2178,1,calib
2179,1,train
2180,1,train
2181,1,calib
2182,1,test
2183,1,train
2184,1,train
2185,1,calib
2186,1,train
2187,1,train
2188,1,test
2189,0,calib
2190,1,train
2191,1,test
2192,1,train
2193,1,train
2194,1,train
2195,1,test
2196,1,train
2197,1,train
2198,1,train
2199,1,test
2200,1,train
2201,1,train
2202,1,test
2203,1,train
2204,1,calib
2205,1,calib
2206,1,calib
2207,1,train
2208,1,calib
2209,1,test
2210,1,train
2211,1,train
2212,1,train
2213,1,calib
2214,2,train
2215,1,test
2216,1,train
2217,1,test
2218,0,train
2219,1,test
2220,1,test
2221,1,train
2222,1,train
2223,1,test
2224,1,test
2225,1,train
2226,1,test
2227,1,train
2228,1,train
2229,1,calib
2230,1,train
2231,1,train
2232,1,train
2233,1,calib
2234,1,train
2235,1,train
2236,1,calib
2237,1,test
2238,1,calib
2239,1,train
2240,1,calib
2241,1,test
2242,1,train
2243,1,train
2244,1,train
2245,1,train
2246,1,calib
2247,1,train
2248,0,train
2249,2,train
2250,1,test
2251,1,calib
2252,0,test
2253,0,train
2254,0,train
2255,1,train
2256,1,train
2257,1,train
2258,1,train
2259,1,train
2260,1,train
2261,1,calib
2262,1,calib
2263,1,train
2264,1,train
2265,1,train
2266,1,train
2267,1,train
2268,1,calib
2269,1,test
2270,1,train
2271,1,calib
2272,1,train
2273,1,train
2274,1,calib
2275,1,test
2276,1,train
2277,1,train
2278,1,test
2279,1,train
2280,1,calib
2281,1,train
2282,1,train
2283,1,test
2284,1,train
2285,1,train
2286,1,train
2287,1,train
2288,1,train
2289,1,train
2290,1,train
2291,1,train
2292,1,calib
2293,1,calib
2294,1,train
2295,1,test
2296,1,train
2297,1,train
2298,1,test
2299,1,train
2300,1,calib
2301,1,calib
2302,1,train
2303,1,train
2304,1,train
2305,1,test
2306,1,train
2307,1,calib
2308,1,train
2309,1,test
2310,1,train
2311,1,train
2312,1,test
2313,1,calib
2314,1,train
2315,2,test
2316,1,test
2317,1,test
2318,1,train
2319,1,test
2320,1,calib
2321,1,train
2322,1,train
2323,1,calib
2324,1,test
2325,1,train
2326,1,train
2327,1,train
2328,1,train
2329,1,train
2330,1,train
2331,1,calib
2332,1,train
2333,1,test
2334,1,train
2335,1,train
2336,0,train
2337,1,train
2338,1,train
2339,1,train
2340,1,calib
2341,1,test
2342,1,calib
2343,1,train
2344,1,train
2345,1,train
2346,1,calib
2347,1,calib
2348,1,train
2349,0,train
2350,1,train
2351,0,calib
2352,1,calib
2353,1,train
2354,1,calib
2355,0,train
2356,1,train
2357,1,calib
2358,1,train
2359,1,train
2360,1,train
2361,1,train
2362,1,calib
2363,1,train
2364,1,test
2365,1,train
2366,1,test
2367,1,train
2368,1,train
2369,1,train
2370,1,train
2371,1,calib
2372,1,train
2373,1,train
2374,1,train
2375,1,test
2376,1,train
2377,0,train
2378,1,train
2379,1,train
2380,1,test
2381,1,calib
2382,1,calib
2383,0,train
2384,1,train
2385,1,train
2386,1,train
2387,0,train
2388,0,calib
2389,1,calib
2390,1,train
2391,1,test
2392,1,train
2393,1,train
2394,1,train
2395,1,test
2396,1,train
2397,1,train
2398,1,train
2399,1,test
2400,1,calib
2401,1,calib
2402,1,train
2403,1,test
2404,1,test
2405,1,train
2406,1,calib
2407,1,train
2408,1,train
2409,1,train
2410,1,calib
2411,1,train
2412,1,calib
2413,1,train
2414,1,test
2415,2,train
2416,1,train
2417,1,train
2418,1,train
2419,1,test
2420,1,calib
2421,1,train
2422,1,test
2423,1,train
2424,1,train
2425,2,test
2426,1,test
2427,1,train
2428,1,train
2429,1,test
2430,1,train
2431,1,train
2432,1,test
2433,1,train
2434,1,test
2435,1,train
2436,1,train
2437,1,calib
2438,0,test
2439,1,train
2440,1,calib
2441,1,train
2442,1,train
2443,1,train
2444,1,train
2445,1,train
2446,1,train
2447,1,train
2448,1,train
2449,1,train
2450,1,test
2451,1,test
2452,1,test
2453,1,train
2454,1,train
2455,1,train
2456,1,train
2457,1,calib
2458,1,calib
2459,1,calib
2460,1,test
2461,1,train
2462,1,calib
2463,1,train
2464,1,train
2465,0,train
2466,1,train
2467,1,train
2468,1,train
2469,1,train
2470,1,train
2471,1,train
2472,1,train
2473,1,train
2474,1,train
2475,1,calib
2476,1,test
2477,1,calib
2478,1,calib
2479,1,train
2480,1,train
2481,1,train
2482,1,train
2483,1,train
2484,1,train
2485,1,train
2486,1,train
2487,1,train
2488,1,calib
2489,1,train
2490,1,train
2491,1,train
2492,1,test
2493,1,train
2494,1,train
2495,1,train
2496,1,train
2497,1,calib
2498,1,train
2499,1,test
2500,1,train
2501,1,train
2502,1,train
2503,1,train
2504,1,calib
2505,1,train
2506,2,calib
2507,1,train
2508,1,train
2509,1,test
2510,1,train
2511,1,train
2512,1,train
2513,1,train
2514,1,test
2515,1,test
2516,1,test
2517,1,calib
2518,1,calib
2519,1,train
2520,1,calib
2521,1,train
2522,1,calib
2523,1,train
2524,1,train
2525,1,test
2526,1,calib
2527,1,test
2528,1,train
2529,0,train
2530,1,train
2531,1,train
2532,1,train
2533,1,calib
2534,1,train
2535,1,train
2536,1,train
2537,1,train
2538,1,train
2539,1,train
2540,1,calib
2541,1,train
2542,1,test
2543,1,train
2544,1,train
2545,1,train
2546,1,train
2547,1,calib
2548,1,calib
2549,1,train
2550,2,calib
2551,1,calib
2552,1,train
2553,1,test
2554,1,test
2555,1,train
2556,1,calib
2557,1,test
2558,1,calib
2559,1,calib
2560,1,train
2561,1,calib
2562,1,train
2563,1,train
2564,1,calib
2565,1,test
2566,1,train
2567,1,train
2568,1,train
2569,1,train
2570,1,train
2571,1,test
2572,1,train
2573,1,calib
2574,1,calib
2575,1,train
2576,1,train
2577,1,train
2578,1,train
2579,1,train
2580,1,calib
2581,1,test
2582,1,train
2583,1,calib
2584,1,test
2585,1,train
2586,1,calib
2587,1,train
2588,1,calib
2589,1,calib
2590,1,test
2591,1,train
2592,1,train
2593,2,calib
2594,1,train
2595,1,train
2596,1,train
2597,0,test
2598,1,train
2599,1,test
2600,1,calib
2601,1,train
2602,1,train
2603,0,test
2604,0,test
2605,1,train
2606,1,test
2607,1,train
2608,1,train
2609,1,test
2610,1,calib
2611,1,calib
2612,1,train
2613,1,calib
2614,1,train
2615,1,calib
2616,1,test
2617,1,train
2618,1,train
2619,1,train
2620,1,test
2621,1,train
2622,0,test
2623,1,test
2624,1,train
2625,1,train
2626,1,train
2627,1,train
2628,1,train
2629,1,test
2630,1,train
2631,1,train
2632,1,calib
2633,1,calib
2634,1,train
2635,1,train
2636,1,train
2637,1,train
2638,1,calib
2639,1,test
2640,1,train
2641,1,calib
2642,1,test
2643,1,train
2644,1,calib
2645,1,train
2646,1,train
2647,1,train
2648,1,train
2649,1,test
2650,1,test
2651,1,train
2652,1,test
2653,1,calib
2654,1,train
2655,1,train
2656,1,test
2657,1,train
2658,1,calib
2659,1,train
2660,1,test
2661,0,train
2662,1,test
2663,1,calib
2664,1,train
2665,1,calib
2666,1,train
2667,0,calib
2668,1,train
2669,1,calib
2670,1,test
2671,1,calib
2672,1,train
2673,1,calib
2674,1,test
2675,1,train
2676,1,train
2677,1,test
2678,1,calib
2679,1,calib
2680,1,test
2681,1,train
2682,1,train
2683,2,test
2684,1,train
2685,1,train
2686,1,train
2687,2,train
2688,1,test
2689,1,train
2690,1,calib
2691,1,train
2692,2,test
2693,1,train
2694,1,train
2695,1,train
2696,1,test
2697,1,test
2698,1,train
2699,1,train
2700,1,train
2701,2,test
2702,1,test
2703,1,train
2704,1,test
2705,1,train
2706,1,test
2707,1,train
2708,1,calib
2709,1,calib
2710,1,calib
2711,1,test
2712,1,train
2713,1,test
2714,1,train
2715,1,test
2716,1,test
2717,1,calib
2718,2,train
2719,1,test
2720,1,train
2721,1,test
2722,1,test
2723,1,calib
2724,1,train
2725,1,train
2726,1,train
2727,1,train
2728,1,train
2729,1,train
2730,1,calib
2731,1,train
2732,1,train
2733,1,train
2734,1,calib
2735,1,test
2736,1,train
2737,1,train
2738,1,train
2739,1,test
2740,1,train
2741,1,calib
2742,1,train
2743,1,train
2744,1,calib
2745,1,train
2746,1,train
2747,1,calib
2748,1,calib
2749,1,train
2750,1,train
2751,1,train
2752,1,test
2753,1,calib
2754,1,test
2755,1,train
2756,1,calib
2757,1,calib
2758,1,train
2759,1,calib
2760,1,train
2761,1,train
2762,1,train
2763,1,train
2764,1,train
2765,0,test
2766,1,calib
2767,1,train
2768,1,train
2769,1,train
2770,2,train
2771,1,train
2772,1,calib
2773,1,test
2774,1,calib
2775,1,train
2776,1,calib
2777,1,calib
2778,1,test
2779,1,train
2780,1,train
2781,1,train
2782,1,train
2783,1,test
2784,1,train
2785,1,test
2786,1,train
2787,1,train
2788,1,calib
2789,1,train
2790,1,calib
2791,1,test
2792,1,train
2793,1,train
2794,1,train
2795,1,calib
2796,1,train
2797,1,train
2798,1,test
2799,1,test
2800,1,calib
2801,1,train
2802,1,train
2803,1,train
2804,1,test
2805,0,calib
2806,1,train
2807,1,calib
2808,1,test
2809,1,calib
2810,1,test
2811,1,calib
2812,1,calib
2813,1,test
2814,1,train
2815,1,train
2816,0,test
2817,1,test
2818,1,test
2819,1,test
2820,1,calib
2821,1,train
2822,1,calib
2823,1,train
2824,1,test
2825,1,calib
2826,1,test
2827,1,train
2828,1,test
2829,1,calib
2830,1,calib
2831,0,train
2832,1,train
2833,1,calib
2834,1,calib
2835,1,calib
2836,1,train
2837,1,test
2838,1,test
2839,0,train
2840,1,train
2841,1,calib
2842,1,train
2843,1,train
2844,1,train
2845,1,test
2846,1,test
2847,1,test
2848,1,calib
2849,1,train
2850,1,test
2851,1,calib
2852,1,calib
2853,1,test
2854,1,train
2855,1,calib
2856,1,test
2857,1,train
2858,1,train
2859,1,train
2860,1,train
2861,1,train
2862,1,train
2863,1,train
2864,1,train
2865,1,train
2866,1,train
2867,1,train
2868,1,train
2869,1,train
2870,1,test
2871,1,train
2872,1,test
2873,1,calib
2874,1,test
2875,1,calib
2876,1,calib
2877,1,calib
2878,1,calib
2879,1,train
2880,1,calib
2881,1,train
2882,1,test
2883,1,train
2884,1,test
2885,1,train
2886,1,test
2887,1,train
2888,1,calib
2889,1,calib
2890,1,train
2891,1,test
2892,1,train
2893,1,train
2894,1,train
2895,1,train
2896,1,calib
2897,0,train
2898,1,train
2899,1,train
2900,1,calib
2901,1,train
2902,1,test
2903,1,train
2904,1,train
2905,0,calib
2906,1,calib
2907,1,test
2908,1,test
2909,1,train
2910,0,test
2911,1,train
2912,1,train
2913,1,test
2914,1,test
2915,1,test
2916,1,train
2917,1,train
2918,1,calib
2919,1,train
2920,1,train
2921,1,train
2922,2,calib
2923,1,train
2924,1,test
2925,1,train
2926,1,train
2927,1,test
2928,1,train
2929,1,calib
2930,1,train
2931,2,train
2932,1,train
2933,1,train
2934,1,train
2935,2,calib
2936,1,train
2937,1,calib
2938,0,test
2939,1,calib
2940,1,train
2941,0,train
2942,1,calib
2943,1,train
2944,1,train
2945,1,train
2946,1,train
2947,1,test
2948,1,train
2949,1,calib
2950,1,calib
2951,1,train
2952,1,train
2953,1,train
2954,1,test
2955,1,test
2956,1,train
2957,1,train
2958,1,train
2959,1,train
2960,1,train
2961,1,test
2962,1,train
2963,1,test
2964,1,train
2965,1,train
2966,1,train
2967,1,train
2968,1,train
2969,1,test
2970,1,train
2971,0,calib
2972,1,train
2973,1,test
2974,1,train
2975,0,train
2976,1,train
2977,1,train
2978,1,test
2979,2,train
2980,1,test
2981,1,test
2982,1,calib
2983,1,train
2984,1,train
2985,1,train
2986,1,train
2987,1,test
2988,1,train
2989,1,train
2990,1,calib
2991,1,calib
2992,1,test
2993,1,train
2994,1,train
2995,1,calib
2996,1,train
2997,1,calib
2998,1,train
2999,1,train
3000,1,train
3001,1,test
3002,0,train
3003,1,train
3004,1,train
3005,1,test
3006,1,train
3007,1,train
3008,1,train
3009,1,test
3010,1,calib
3011,1,train
3012,1,calib
3013,1,train
3014,2,calib
3015,1,train
3016,1,train
3017,1,calib
3018,1,test
3019,1,calib
3020,1,train
3021,1,train
3022,1,train
3023,1,train
3024,1,train
3025,1,calib
3026,1,test
3027,1,test
3028,1,train
3029,1,train
3030,1,train
3031,1,test
3032,1,train
3033,1,train
3034,1,train
3035,1,train
3036,1,train
3037,2,calib
3038,1,calib
3039,1,train
3040,1,train
3041,1,train
3042,1,train
3043,1,calib
3044,1,test
3045,1,calib
3046,1,train
3047,1,calib
3048,1,train
3049,1,train
3050,1,train
3051,1,train
3052,1,calib
3053,1,calib
3054,1,test
3055,1,test
3056,2,train
3057,1,train
3058,1,calib
3059,1,train
3060,1,calib
3061,1,train
3062,1,train
3063,1,test
3064,1,train
3065,1,train
3066,2,calib
3067,1,train
3068,1,train
3069,1,train
3070,1,test
3071,1,test
3072,1,train
3073,1,calib
3074,1,test
3075,1,train
3076,1,train
3077,1,train
3078,1,train
3079,1,test
3080,1,train
3081,1,train
3082,1,train
3083,1,test
3084,1,train
3085,1,train
3086,1,train
3087,1,train
3088,1,test
3089,1,train
3090,1,train
3091,1,calib
3092,1,train
3093,1,test
3094,1,train
3095,1,train
3096,1,train
3097,1,train
3098,1,train
3099,2,calib
3100,1,test
3101,1,test
3102,1,test
3103,1,calib
3104,1,test
3105,1,test
3106,1,train
3107,1,test
3108,1,train
3109,1,train
3110,1,train
3111,1,test
3112,1,train
3113,1,train
3114,1,train
3115,1,calib
3116,1,train
3117,1,calib
3118,1,calib
3119,1,train
3120,1,train
3121,1,train
3122,1,train
3123,1,test
3124,1,calib
3125,0,train
3126,1,train
3127,1,train
3128,1,calib
3129,1,train
3130,1,test
3131,1,train
3132,1,calib
3133,1,train
3134,1,test
3135,1,train
3136,1,train
3137,1,train
3138,1,train
3139,1,train
3140,1,test
3141,1,train
3142,1,train
3143,1,train
3144,1,train
3145,1,train
3146,1,train
3147,1,train
3148,1,train
3149,1,test
3150,0,calib
3151,1,train
3152,1,train
3153,1,calib
3154,1,train
3155,1,test
3156,1,calib
3157,1,test
3158,1,calib
3159,0,train
3160,1,train
3161,1,train
3162,1,calib
3163,1,test
3164,1,train
3165,1,train
3166,1,calib
3167,1,test
3168,1,calib
3169,1,calib
3170,1,train
3171,1,train
3172,1,calib
3173,1,train
3174,1,train
3175,1,test
3176,1,test
3177,1,calib
3178,2,train
3179,1,train
3180,1,train
3181,1,test
3182,1,train
3183,1,train
3184,1,calib
3185,1,train
3186,1,train
3187,1,train
3188,1,train
3189,1,calib
3190,1,train
3191,1,train
3192,1,train
3193,1,test
3194,1,test
3195,1,train
3196,1,test
3197,1,train
3198,1,test
3199,1,train
3200,1,test
3201,1,test
3202,1,train
3203,1,test
3204,1,test
3205,1,train
3206,1,train
3207,1,train
3208,1,train
3209,1,calib
3210,1,test
3211,1,calib
3212,1,train
3213,1,test
3214,1,calib
3215,1,train
3216,1,train
3217,1,calib
3218,1,train
3219,1,train
3220,1,train
3221,1,calib
3222,1,train
3223,1,train
3224,2,calib
3225,1,calib
3226,1,train
3227,1,calib
3228,1,calib
3229,1,test
3230,1,calib
3231,1,train
3232,0,train
3233,1,train
3234,1,calib
3235,1,train
3236,1,test
3237,1,train
3238,1,train
3239,1,calib
3240,1,calib
3241,1,train
3242,1,test
3243,1,calib
3244,1,train
3245,1,calib
3246,1,train
3247,1,calib
3248,1,train
3249,1,test
3250,1,test
3251,1,train
3252,1,train
3253,1,test
3254,1,test
3255,1,calib
3256,1,train
3257,1,train
3258,1,calib
3259,0,train
3260,1,calib
3261,1,test
3262,0,test
3263,1,calib
3264,1,calib
3265,1,train
3266,1,train
3267,1,test
3268,1,train
3269,1,train
3270,1,train
3271,1,train
3272,1,train
3273,1,train
3274,0,train
3275,1,train
3276,1,train
3277,1,train
3278,0,train
3279,1,train
3280,1,train
3281,1,train
3282,1,test
3283,1,test
3284,1,train
3285,1,train
3286,1,train
3287,1,train
3288,1,calib
3289,1,train
3290,1,train
3291,1,calib
3292,1,train
3293,1,train
3294,1,train
3295,1,train
3296,1,calib
3297,1,calib
3298,1,train
3299,1,train
3300,1,train
3301,1,test
3302,1,train
3303,1,test
3304,1,train
3305,0,test
3306,1,test
3307,1,test
3308,1,test
3309,1,train
3310,1,test
3311,1,calib
3312,1,test
3313,1,train
3314,2,train
3315,1,calib
3316,1,train
3317,1,calib
3318,1,train
3319,1,test
3320,1,train
3321,1,calib
3322,1,train
3323,1,train
3324,1,train
3325,1,calib
3326,1,train
3327,1,train
3328,1,train
3329,1,train
3330,1,train
3331,1,calib
3332,1,train
3333,1,train
3334,1,train
3335,1,train
3336,1,calib
3337,1,train
3338,1,calib
3339,1,train
3340,1,train
3341,1,test
3342,1,train
3343,1,train
3344,1,calib
3345,1,train
3346,1,train
3347,1,train
3348,1,test
3349,1,calib
3350,1,train
3351,1,train
3352,1,calib
3353,1,train
3354,1,train
3355,1,train
3356,1,train
3357,1,train
3358,1,calib
3359,1,train
3360,1,train
3361,1,test
3362,1,calib
3363,1,test
3364,1,train
3365,1,train
3366,1,test
3367,1,test
3368,0,train
3369,1,train
3370,1,test
3371,1,test
3372,1,train
3373,1,calib
3374,1,train
3375,2,test
3376,1,train
3377,2,calib
3378,1,train
3379,1,test
3380,1,train
3381,1,train
3382,1,train
3383,1,calib
3384,1,test
3385,2,train
3386,1,train
3387,1,calib
3388,1,train
3389,1,test
3390,1,train
3391,1,test
3392,1,train
3393,1,train
3394,1,train
3395,1,train
3396,1,calib
3397,1,train
3398,1,train
3399,1,train
3400,1,test
3401,1,train
3402,1,train
3403,2,train
3404,1,train
3405,1,train
3406,1,train
3407,1,train
3408,1,train
3409,1,train
3410,1,test
3411,1,train
3412,1,train
3413,1,test
3414,1,train
3415,1,test
3416,1,calib
3417,1,train
3418,1,test
3419,1,train
3420,1,calib
3421,1,train
3422,1,train
3423,1,train
3424,0,train
3425,2,train
3426,1,train
3427,1,train
3428,1,train
3429,1,test
3430,1,train
3431,1,train
3432,1,test
3433,2,train
3434,1,train
3435,1,test
3436,1,train
3437,1,train
3438,0,test
3439,1,train
3440,1,train
3441,1,train
3442,1,train
3443,1,train
3444,1,train
3445,1,calib
3446,1,train
3447,2,train
3448,1,train
3449,1,test
3450,1,train
3451,1,train
3452,1,train
3453,1,train
3454,1,train
3455,1,train
3456,0,calib
3457,1,train
3458,1,train
3459,1,train
3460,1,calib
3461,1,train
3462,1,calib
3463,1,train
3464,1,train
3465,1,train
3466,1,test
3467,1,train
3468,1,train
3469,1,train
3470,1,train
3471,1,train
3472,1,train
3473,1,train
3474,1,train
3475,1,train
3476,1,train
3477,1,train
3478,1,train
3479,1,train
3480,1,test
3481,1,calib
3482,1,train
3483,0,train
3484,1,train
3485,1,test
3486,1,calib
3487,1,train
3488,1,train
3489,1,train
3490,1,train
3491,1,train
3492,1,test
3493,1,train
3494,1,train
3495,1,test
3496,1,test
3497,0,test
3498,0,train
3499,2,train
3500,1,test
3501,1,calib
3502,1,train
3503,1,test
3504,1,train
3505,1,train
3506,0,train
3507,1,train
3508,1,train
3509,1,test
3510,1,train
3511,1,calib
3512,1,train
3513,1,calib
3514,1,train
3515,1,train
3516,1,test
3517,1,train
3518,1,test
3519,2,train
3520,1,train
3521,1,train
3522,1,calib
3523,1,train
3524,1,train
3525,1,calib
3526,1,train
3527,1,train
3528,1,train
3529,1,train
3530,1,train
3531,1,train
3532,1,train
3533,2,train
3534,1,train
3535,1,calib
3536,1,calib
3537,1,test
3538,1,train
3539,1,train
3540,1,test
3541,1,test
3542,1,calib
3543,1,train
3544,1,test
3545,1,test
3546,1,train
3547,1,calib
3548,1,train
3549,1,train
3550,1,test
3551,1,train
3552,1,train
3553,1,train
3554,1,calib
3555,1,train
3556,1,test
3557,1,calib
3558,1,test
3559,1,train
3560,1,train
3561,1,train
3562,1,calib
3563,2,calib
3564,1,train
3565,1,calib
3566,1,train
3567,1,train
3568,1,train
3569,1,train
3570,1,train
3571,1,train
3572,1,calib
3573,1,test
3574,1,train
3575,1,train
3576,1,train
3577,1,calib
3578,1,test
3579,1,test
3580,1,train
3581,1,train
3582,1,calib
3583,1,train
3584,1,calib
3585,1,calib
3586,1,train
3587,1,train
3588,1,calib
3589,1,calib
3590,1,calib
3591,1,train
3592,1,train
3593,1,train
3594,1,train
3595,1,train
3596,1,calib
3597,1,train
3598,1,calib
3599,1,train
3600,1,train
3601,0,train
3602,1,calib
3603,1,test
3604,1,train
3605,1,train
3606,1,train
3607,1,train
3608,1,train
3609,1,test
3610,1,train
3611,1,train
3612,1,train
3613,2,test
3614,2,train
3615,1,test
3616,1,train
3617,1,train
3618,0,train
3619,1,test
3620,1,train
3621,1,test
3622,0,test
3623,1,calib
3624,1,calib
3625,1,train
3626,1,train
3627,1,train
3628,1,test
3629,1,test
3630,1,train
3631,1,calib
3632,1,train
3633,1,calib
3634,1,train
3635,1,train
3636,1,test
3637,2,train
3638,0,calib
3639,1,test
3640,1,train
3641,1,train
3642,1,train
3643,1,test
3644,1,train
3645,1,train
3646,1,train
3647,1,train
3648,1,train
3649,1,train
3650,1,train
3651,1,calib
3652,2,train
3653,1,test
3654,1,calib
3655,1,calib
3656,1,train
3657,1,test
3658,1,train
3659,1,test
3660,1,calib
3661,1,calib
3662,1,train
3663,1,train
3664,1,train
3665,1,test
3666,1,train
3667,1,train
3668,1,calib
3669,1,train
3670,1,calib
3671,1,train
3672,1,train
3673,1,train
3674,1,train
3675,1,calib
3676,1,test
3677,1,test
3678,0,calib
3679,1,train
3680,1,calib
3681,1,train
3682,1,train
3683,1,train
3684,1,train
3685,1,train
3686,1,train
3687,0,train
3688,1,train
3689,1,train
3690,0,calib
3691,1,train
3692,1,train
3693,1,calib
3694,1,train
3695,1,train
3696,1,train
3697,1,calib
3698,1,train
3699,1,calib
3700,1,train
3701,1,train
3702,1,calib
3703,1,train
3704,1,train
3705,1,test
3706,1,train
3707,1,calib
3708,1,train
3709,1,calib
3710,1,test
3711,1,test
3712,1,calib
3713,1,train
3714,1,train
3715,1,train
3716,2,train
3717,1,test
3718,1,train
3719,1,train
3720,1,test
3721,1,train
3722,1,calib
3723,1,train
3724,1,train
3725,1,train
3726,2,train
3727,1,train
3728,1,test
3729,1,train
3730,1,train
3731,1,train
3732,1,train
3733,1,train
3734,1,calib
3735,1,train
3736,0,train
3737,1,train
3738,2,train
3739,1,train
3740,1,train
3741,1,train
3742,1,test
3743,1,train
3744,1,train
3745,1,train
3746,2,train
3747,1,train
3748,1,calib
3749,0,train
3750,1,test
3751,0,train
3752,1,train
3753,1,train
3754,1,train
3755,1,calib
3756,1,test
3757,1,train
3758,1,train
3759,1,train
3760,1,train
3761,1,train
3762,1,calib
3763,1,train
3764,0,calib
3765,1,train
3766,1,train
3767,1,test
3768,1,train
3769,1,train
