y,split
SEKER,train
SEKER,train
SEKER,train
SEKER,train
SEKER,train
SEKER,test
SEKER,train
SEKER,train
SEKER,train
SEKER,train
SEKER,calib
SEKER,train
SEKER,train
SEKER,train
SEKER,train
SEKER,calib
SEKER,train
SEKER,calib
SEKER,train
SEKER,test
SEKER,train
SEKER,test
SEKER,train
SEKER,test
SEKER,test
SEKER,calib
SEKER,train
SEKER,train
SEKER,calib
SEKER,train
SEKER,calib
SEKER,train
SEKER,train
SEKER,calib
SEKER,calib
SEKER,calib
SEKER,calib
SEKER,test
SEKER,test
SEKER,train
SEKER,train
SEKER,train
SEKER,test
SEKER,train
SEKER,train
SEKER,train
SEKER,calib
SEKER,train
SEKER,test
SEKER,calib
SEKER,calib
SEKER,train
SEKER,train
SEKER,train
SEKER,train
SEKER,test
SEKER,test
SEKER,train
SEKER,test
SEKER,test
SEKER,test
SEKER,train
SEKER,train
SEKER,train
SEKER,calib
SEKER,calib
SEKER,train
SEKER,test
SEKER,train
SEKER,calib
SEKER,train
SEKER,calib
SEKER,train
SEKER,train
SEKER,calib
SEKER,train
SEKER,train
SEKER,train
SEKER,train
SEKER,test
SEKER,calib
SEKER,test
SEKER,train
SEKER,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,test
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,calib
BARBUNYA,test
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,calib
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
BARBUNYA,train
